,company_permalink,company_name,company_category_code,company_country_code,company_state_code,company_region,company_city,investor_permalink,investor_name,investor_category_code,investor_country_code,investor_state_code,investor_region,investor_city,funding_round_type,funded_at,funded_month,funded_quarter,funded_year, raised_amount_usd ,overview,tag_list,image1,image2,image3,number_of_employees,office_latitude,office_longitude
106,/company/satisfaction,Get Satisfaction,web,USA,CA,SF Bay,San Francisco,/company/adaptivepath,Adaptive Path,web,USA,CA,SF Bay,San Francisco,angel,9/1/07,2007-09,2007-Q3,2007,"1,300,000", , , , , , , , 
107,/company/ooolala,Ooolala,ecommerce,EST,,Tallinn,Tallinn,/company/adcash,Adcash,advertising,EST,,Tallinn,Tallinn,angel,9/30/13,2013-09,2013-Q3,2013,"231,588",<p>Ooolala is an online shopping community. We offer discounted branded clothing &amp; accessories products to our members-only within time-limited campaigns. We are active in Estonia and Finland.</p>,,http://api-images.crunchbase.com/assets/images/resized/0033/4650/334650v1-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0033/4650/334650v1-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0033/4650/334650v1-max-450x450.png,,,
108,/company/path-to,Path.To,web,USA,FL,Jacksonville,Jacksonville,/company/adecco,Adecco,,CHE,,Glattbrugg,Glattbrugg,venture,4/24/12,2012-04,2012-Q2,2012,"1,500,000", , , , , , , , 
109,/company/crailar,CRAiLAR,cleantech,CAN,,Victoria,Victoria,/company/adidas-group,Adidas Group,,,,unknown,,venture,12/19/13,2013-12,2013-Q4,2013,"1,947,623","<p>CRAiLAR Flax is the first sustainable natural fiber with the potential to revolutionize the textile industry.</p>
<p>From the farms where the flax is grown to the mills where it’s spun into yarn, CRAiLAR Flax Fiber drastically reduces chemical and water usage. In fact, CRAiLAR was designated as a 100% BioPreferred® product by the USDA in April 2012. That clean record from dirt to shirt concludes with fabrics that are indistinguishable from cotton, while helping to prevent a cycle of environmental harm.</p>
<p>Founded in Vancouver, British Columbia in 1998 by Jason Finnis and Larisa Harrison, the company was originally a provider of environmentally friendly, ethically produced clothing called Naturally Advanced Technologies. The company quickly grew through strategic partnerships with Canada’s National Research Council and Alberta Innovates-Technologies Futures to become a leading developer of renewable and environmentally sustainable biomass resources using flax, hemp, and other bast fibers.</p>
<p>CRAiLAR uses a cutting-edge, all-natural enzymatic process to unlock the potential of flax fiber, resulting in a garment that is as soft and durable as cotton, while minimizing the environmental risks associated with its cultivation. This breakthrough has attracted some of the world’s biggest textile and apparel brands. But the versatility of CRAiLAR Flax means its potential uses extend far beyond fiber applications, standing to impact industrial, energy, medical, and composite material industries as well.</p>",,http://api-images.crunchbase.com/assets/images/resized/0035/9522/359522v1-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0035/9522/359522v1-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0035/9522/359522v1-max-450x450.png,,,
110,/company/cequint,Cequint,mobile,USA,WA,Seattle,Seattle,/company/admitone-security,AdmitOne Security,security,USA,WA,Seattle,Issaquah,series-a,4/1/06,2006-04,2006-Q2,2006,"510,000","<p>Cequint Incorporated provides technology that enables wireless carriers to offer caller ID services in North America. The company’s City ID, a caller ID product displays the city and state beneath the number of wireless call received. Its product is used by carriers, manufacturers, and end customers. </p>
<p>Cequint Incorporated was founded in 2004 and is headquartered in Seattle, Washington.</p>",,http://api-images.crunchbase.com/assets/images/resized/0008/0272/80272v1-max-150x150.jpg,http://api-images.crunchbase.com/assets/images/resized/0008/0272/80272v1-max-250x250.jpg,http://api-images.crunchbase.com/assets/images/resized/0008/0272/80272v1-max-450x450.jpg,50,,
111,/company/56-com,56.com,photo_video,CHN,,Guangzhou,Guangzhou,/company/adobe-systems,Adobe Systems,software,USA,CA,SF Bay,San Jose,series-b,12/1/07,2007-12,2007-Q4,2007,"20,000,000", , , , , , , , 
112,/company/veoh,Veoh,games_video,USA,CA,San Diego,San Diego,/company/adobe-systems,Adobe Systems,software,USA,CA,SF Bay,San Jose,series-c+,6/3/08,2008-06,2008-Q2,2008,"30,000,000","<p>Veoh: Open. Personalized. Free. TV.</p>
<p>Veoh is an Internet TV service that gives viewers the power to easily discover, watch, and personalize their online viewing experience.  </p>
<p>With a simple broadband connection Veoh gives you free access to all of the great TV and film studio content, independent productions, and user-generated videos on the Web. From hit CBS, WB, NBC, FOX and MTV Networks shows to your favorite YouTube clips, Veoh turns the vast universe of Internet video into an easy-to-use, high-quality, personalized experience that TV fans everywhere can enjoy.  </p>
<p>Who can publish on Veoh?</p>
<p>Veoh is an open platform for content publishers of all sizes and sophistication who want to reach tomorrow’s television audience. Currently more than 100,000 publishers - from forward-thinking, well-known entertainment brands to independent, made-for-the-Web producers - use Veoh to connect with an audience of more than 28 million engaged, influential viewers. In addition, Veoh’s unique publisher optimization program gives publishers powerful tools to help them raise awareness of their content and cultivate loyal viewing audiences. </p>
<p>Who’s behind Veoh?</p>
<p>With offices in San Diego and Los Angeles, CA, Veoh is home to a diverse team of entertainment industry insiders, outsiders, technologists and creative types who share a common vision: To make Veoh the most valuable video experience on the Internet.  And like any good business, we have our fair share of suits – Veoh is privately held and backed by leading technology and media investors, including Shelter Capital Partners, Spark Capital, Michael Eisner’s Tornante Company, Goldman Sachs, Time Warner Inc., Intel Capital, Adobe Systems Incorporated, Gordon Crawford, Tom Freston and Jonathan Dolgen. </p>","veoh, video, veohtv, socialvideo, videosharing, crunchbase, inuyasha",http://api-images.crunchbase.com/assets/images/resized/0000/4381/4381v8-max-150x150.jpg,http://api-images.crunchbase.com/assets/images/resized/0000/4381/4381v8-max-250x250.jpg,http://api-images.crunchbase.com/assets/images/resized/0000/4381/4381v8-max-450x450.jpg,,32.902266,-117.20834
113,/company/demandbase,Demandbase,analytics,USA,CA,SF Bay,San Francisco,/company/adobe-systems,Adobe Systems,software,USA,CA,SF Bay,San Jose,series-b,8/25/08,2008-08,2008-Q3,2008,"8,000,000","<p>Demandbase is the first targeting and personalization platform for B2B, transforming the effectiveness of marketing programs and marketing’s ability to impact revenue. Demandbase’s patented technology identifies and segments the companies visiting a website, providing detailed, targetable business attributes in real-time, and without the use of cookies. Demandbase platform modules include Company-Targeted Advertising, Website Personalization, B2B Analytics, and lead capture Form Optimization. The Demandbase platform integrates with other sales and marketing technologies to deliver unique intelligence about web visitors to make online interactions more effective and better attract, convert and retain the right customers. </p>
<p>For more information, visit http://www.demandbase.com.</p>",,http://api-images.crunchbase.com/assets/images/resized/0002/4084/24084v4-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0002/4084/24084v4-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0002/4084/24084v4-max-450x450.png,80,37.796843,-122.400346
114,/company/scanr,scanR,mobile,USA,CA,SF Bay,Palo Alto,/company/adobe-systems,Adobe Systems,software,USA,CA,SF Bay,San Jose,series-b,3/22/07,2007-03,2007-Q1,2007,"8,000,000","<p>scanR, Inc. develops handset applications that allow camera phone or digital camera to scan, copy, and fax documents. The company provides scanR service, which produces copies of documents, whiteboards, and business cards; extracts text information; and creates a PDF file, electronic contact, or fax. scanR also offers Office Files (beta) product that allows to upload office files through the uploader in its Web site and enable to read those files on mobile phones, as well as supports Excel, Word, Powerpoint, pdf, WordPerfect, rtf, and csv file formats. The company was incorporated in 2005 and is headquartered in Palo Alto, California.</p>",,http://api-images.crunchbase.com/assets/images/resized/0005/9230/59230v1-max-150x150.jpg,http://api-images.crunchbase.com/assets/images/resized/0005/9230/59230v1-max-250x250.jpg,http://api-images.crunchbase.com/assets/images/resized/0005/9230/59230v1-max-450x450.jpg,,,
115,/company/demandbase,Demandbase,analytics,USA,CA,SF Bay,San Francisco,/company/adobe-systems,Adobe Systems,software,USA,CA,SF Bay,San Jose,series-c+,5/12/11,2011-05,2011-Q2,2011,"10,000,000","<p>Demandbase is the first targeting and personalization platform for B2B, transforming the effectiveness of marketing programs and marketing’s ability to impact revenue. Demandbase’s patented technology identifies and segments the companies visiting a website, providing detailed, targetable business attributes in real-time, and without the use of cookies. Demandbase platform modules include Company-Targeted Advertising, Website Personalization, B2B Analytics, and lead capture Form Optimization. The Demandbase platform integrates with other sales and marketing technologies to deliver unique intelligence about web visitors to make online interactions more effective and better attract, convert and retain the right customers. </p>
<p>For more information, visit http://www.demandbase.com.</p>",,http://api-images.crunchbase.com/assets/images/resized/0002/4084/24084v4-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0002/4084/24084v4-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0002/4084/24084v4-max-450x450.png,80,37.796843,-122.400346
116,/company/demandbase,Demandbase,analytics,USA,CA,SF Bay,San Francisco,/company/adobe-systems,Adobe Systems,software,USA,CA,SF Bay,San Jose,series-c+,3/28/13,2013-03,2013-Q1,2013,"15,000,000","<p>Demandbase is the first targeting and personalization platform for B2B, transforming the effectiveness of marketing programs and marketing’s ability to impact revenue. Demandbase’s patented technology identifies and segments the companies visiting a website, providing detailed, targetable business attributes in real-time, and without the use of cookies. Demandbase platform modules include Company-Targeted Advertising, Website Personalization, B2B Analytics, and lead capture Form Optimization. The Demandbase platform integrates with other sales and marketing technologies to deliver unique intelligence about web visitors to make online interactions more effective and better attract, convert and retain the right customers. </p>
<p>For more information, visit http://www.demandbase.com.</p>",,http://api-images.crunchbase.com/assets/images/resized/0002/4084/24084v4-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0002/4084/24084v4-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0002/4084/24084v4-max-450x450.png,80,37.796843,-122.400346
117,/company/scrybe,Scrybe,enterprise,USA,CA,SF Bay,San Francisco,/company/adobe-systems,Adobe Systems,software,USA,CA,SF Bay,San Jose,venture,1/1/12,2012-01,2012-Q1,2012,"1,009,000","<p>Scrybe is an Adobe &amp; LMKR funded technology company which has previously released a calendaring and personal productivity suite. 
It was the first ever web app, that worked offline too.
It was also the first ever launch to use <a href=""http://www.youtube.com/watch?v=1u3ekzwnYxw/"" rel=""nofollow"" title=""YouTube"">YouTube</a> for the product demo, which got almost half a million views.</p>
<p>Here are some of the press mentions:
<a href=""http://techcrunch.com/2006/10/21/scrybe-could-set-a-new-standard-in-office-apps/"" title=""TechCrunch"">TechCrunch</a>, <a href=""http://reviews.cnet.com/8301-10921_7-6655953.html"" rel=""nofollow"" title=""CNET Review"">CNET Review</a> &amp; <a href=""http://reviews.cnet.com/8301-10921_7-6659719.html?tag=blog"" rel=""nofollow"" title=""CNET Reviews"">CNET Reviews</a>, <a href=""http://www.infoworld.com/ifwclassic/weblog/tcdaily/archives/2007/01/preview_scrybe.html"" rel=""nofollow"" title=""InfoWorld"">InfoWorld</a>, <a href=""http://www.zdnet.com/blog/stewart/scrybe-gets-venture-funding-from-adobe-lmkr/489"" rel=""nofollow"" title=""ZDNet"">ZDNet</a> &amp; <a href=""http://www.nytimes.com/2007/09/02/technology/circuits/02proto.html"" rel=""nofollow"" title=""New York Times"">New York Times</a>
The calendaring product is no longer under active development; however, existing users continue to use it.</p>","scrybe, calendar, organization, todo",http://api-images.crunchbase.com/assets/images/resized/0028/1291/281291v1-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0028/1291/281291v1-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0028/1291/281291v1-max-450x450.png,20,40.270666,-74.761403
118,/company/the-virtual-pulp-company,The Virtual Pulp Company,advertising,SWE,,Stockholm,Stockholm,/company/adtoma,Adtoma,advertising,SWE,,Stockholm,Stockholm,angel,7/1/13,2013-07,2013-Q3,2013,"250,000","<p>The Virtual Pulp Company</p>
<p>The Virtual Pulp Company offer solutions that unlike todays standard online display ads offer online users tolerable ads, which bring back lost revenue streams to online Publishers within the classifieds and column ad space. </p>
<p>With multidevice support  through responsive design and selfservice UI, VPULP monetise adveritising for online Publishers and help them bring back lost Revenues in the classifieds and columnads space.</p>
<p>The Virtual Pulp Company is a privately held company incorporated in Sweden with its offices in Stockholm, Sweden and Melbourne, Australia. </p>","online-advertising, mobile-advertising, classifieds, responsive, multidevice",http://api-images.crunchbase.com/assets/images/resized/0032/9582/329582v2-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0032/9582/329582v2-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0032/9582/329582v2-max-450x450.png,3,,
119,/company/wanderful-media,Wanderful Media,advertising,USA,CA,SF Bay,Los Gatos,/company/advance-digital,Advance Digital,,,,unknown,,venture,5/21/13,2013-05,2013-Q2,2013,"9,000,000","<p><a href=""http://www.wanderful.com"" rel=""nofollow"" title=""Wanderful Media"">Wanderful Media</a> is a Silicon Valley company reinventing local discovery shopping. With access to almost 100 million unique visitors per month throughout its network, Wanderful Media is helping retailers by engaging shoppers around local sales and products, with the intent of driving shoppers across the threshold of retail stores. The company owns and operates Find&amp;Save, a comprehensive collection of local sales available on findnsave.com and newspaper sites across the country in all 50 of the top 50 DMAs (designated market areas). Unlike price comparison, daily deal and couponing sites, <a href=""http://www.linkedin.com/company/wanderful-media"" rel=""nofollow"" title=""Wanderful Media"">Wanderful Media</a> makes shopping engaging, fun and social for consumers, wherever they are and however they shop – mobile, web or tablets.</p>
<p><a href=""https://www.facebook.com/WanderfulMedia"" rel=""nofollow"" title=""Wanderful Media"">Wanderful Media</a> represents a media industry initiative to transform the $4 billion business of traditional advertising circulars through digital innovation. Just as joint media ventures such as <a href=""http://www.careerbuilder.com"" rel=""nofollow"" title=""CareerBuilder"">CareerBuilder</a> and <a href=""http://www.cars.com"" rel=""nofollow"" title=""Cars.com"">Cars.com</a> strengthened the industry’s position through the use of new technology, <a href=""https://plus.google.com/117635954775215095495/about"" rel=""nofollow"" title=""Wanderful Media"">Wanderful Media</a> was created with an even broader set of investors to reinvent the circular advertising business for its partners and extend it to the rest of the industry.</p>
<p><a href=""http://streetfightmag.com/2012/09/25/wanderful-media-launches-aiming-to-pick-up-where-retail-circulars-left-off/"" rel=""nofollow"" title=""Wanderful Media"">Wanderful Media</a> was founded in November 2011 by eight of the leading media and publishing companies, with assets from the acquisition of <a href=""http://paidcontent.org/2011/11/18/419-major-newspaper-publisher-band-together-on-social-shopping-portal/"" rel=""nofollow"" title=""Travidia Inc."">Travidia Inc.</a>, the developer of <a href=""http://www.findnsave.com"" rel=""nofollow"" title=""Find n Save"">Find n Save</a>. <a href=""http://www.linkedin.com/in/bentsmith4"" rel=""nofollow"" title=""Ben T. Smith, IV"">Ben T. Smith, IV</a> was appointed chief executive officer of the digital media partnership in April 2011. <a href=""http://techcrunch.com/2012/11/13/wanderful-media-acquires-newspaper-shoppings-adds-platform-icircular-from-the-ap/"" title=""Wanderful Media"">Wanderful Media</a> acquired iCircular from <a href=""http://bigstory.ap.org/article/ap-sells-icircular-wanderful-media"" rel=""nofollow"" title=""The Associated Press"">The Associated Press</a> in November 2012. <a href=""http://www.internetretailer.com/2013/01/18/online-circular-provider-wanderful-media-raises-5-million"" rel=""nofollow"" title=""Wanderful Media"">Wanderful Media</a> announced it received another $5 million in a new funding round in January 2013. [Wanderful Media] (http://techcrunch.com/2013/05/21/wanderful-media-new-funding/) announced an additional $9 million in funding in May 2013 from existing investors following the successful launch of Find&amp;Save. In total, the company has raised $36 million.</p>
<p><a href=""http://www.wanderful.com/about.htm"" rel=""nofollow"" title=""Wanderful Media"">Wanderful Media</a> is headquartered in Los Gatos, California. They also have a development and operations office in downtown Chico, California. Wanderful Media is an independent company financed by a powerful group of media companies including <a href=""http://www.advancedigital.com"" rel=""nofollow"" title=""Advance Digital"">Advance Digital</a>, <a href=""http://www.ahbelo.com"" rel=""nofollow"" title=""A. H. Belo Corporation"">A. H. Belo Corporation</a>, <a href=""http://cnhi.com"" rel=""nofollow"" title=""Community Newspaper Holdings Inc."">Community Newspaper Holdings Inc.</a>, <a href=""http://www.coxmediagroup.com"" rel=""nofollow"" title=""Cox Media Group"">Cox Media Group</a>, <a href=""http://www.scripps.com"" rel=""nofollow"" title=""The E. W. Scripps Company"">The E. W. Scripps Company</a>, <a href=""http://www.gannett.com"" rel=""nofollow"" title=""Gannett Co., Inc."">Gannett Co., Inc.</a>, <a href=""http://www.gatehousemedia.com"" rel=""nofollow"" title=""GateHouse Media, Inc."">GateHouse Media, Inc.</a>, <a href=""http://www.hearst.com"" rel=""nofollow"" title=""Hearst Corporation"">Hearst Corporation</a>, <a href=""http://www.lee.net"" rel=""nofollow"" title=""Lee Enterprises"">Lee Enterprises</a>, <a href=""http://www.medianewsgroup.com"" rel=""nofollow"" title=""MediaNews Group"">MediaNews Group</a>, <a href=""http://www.mcclatchy.com"" rel=""nofollow"" title=""The McClatchy Company"">The McClatchy Company</a> and <a href=""http://www.washpostco.com"" rel=""nofollow"" title=""The Washington Post Co."">The Washington Post Co.</a></p>",", local-discovery-shopping, online-shopping, social-shopping, comparison-shopping-engine, comparison-shopping, compare-prices, price-comparison, product-search, shopping, online-advertising, internet-marketing, local-deals, sales-and-coupons, deal-of-the-",http://api-images.crunchbase.com/assets/images/resized/0021/3069/213069v4-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0021/3069/213069v4-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0021/3069/213069v4-max-450x450.png,87,37.2281498,-121.9791464
120,/company/kno,Kno,software,USA,CA,SF Bay,Santa Clara,/company/advance-publications,Advance Publications,public_relations,USA,NY,New York,Staten Island,series-c+,4/6/11,2011-04,2011-Q2,2011,"37,294,997","<p>Kno, Inc. is an education software company on a mission to “Change The Way Students Learn.” We believe engagement is a leading indicator of learning success and grades are a lagging indicator. So we have partnered with over 80 leading publishers to offer more than 200,000 interactive titles that make learning more engaging, efficient, and social for students. They are the same books, only smarter. Each Kno eTextbook is packed with interactive features, assessments, and social sharing tools to engage students at the point of learning. And the Kno platform provides administrators and teachers with the tools they need to easily assign, manage, and monitor their digital learning content and assessments at an enterprise level. </p>
<p>As part of Kno’s commitment to “Do Well, Do Good,”  Kno has created the Kno for Good program, a partnership with DonorsChoose.org, to provide $1 for every purchase made through Kno towards a classroom in need.</p>
<p>Founded in 2009, Kno, Inc. has emerged as a leader in education software. Kno, Inc. has received funding from Andreessen Horowitz, Intel Capital, Goldman Sachs, FLOODGATE and GSV Capital, and is based in Santa Clara, California.</p>
<p>For more information, go to www.kno.com, or follow Kno at http://facebook.com/GoodtoKno and http://twitter.com/GoodtoKNO</p>","education-software, digital-textbooks, etextbooks, ebooks, college-ebooks, textbooks-for-ipad",http://api-images.crunchbase.com/assets/images/resized/0007/1060/71060v7-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0007/1060/71060v7-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0007/1060/71060v7-max-450x450.png,,,
121,/company/visible-measures,Visible Measures,advertising,USA,MA,Boston,Boston,/company/advance-publications,Advance Publications,public_relations,USA,NY,New York,Staten Island,series-c+,9/22/11,2011-09,2011-Q3,2011,"13,000,000",<p>Visible Measures is a provider of independent third party measurement solutions for Internet video publishers and advertisers. Their services help users measure video content consumption and viral distribution.</p>,,http://api-images.crunchbase.com/assets/images/resized/0000/3310/3310v1-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0000/3310/3310v1-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0000/3310/3310v1-max-450x450.png,,42.3536303,-71.0590483
122,/company/unified,Unified,enterprise,USA,CA,New York,New York,/company/advance-publications,Advance Publications,public_relations,USA,NY,New York,Staten Island,venture,6/7/12,2012-06,2012-Q2,2012,"14,000,000","<p>Unified is an award-winning cloud marketing technology company. </p>
<p>Unified provides professional marketers with end-to-end solutions for data-driven insights, real-time news feed optimization, and programmatic advertising across all major social networks in one system of record. Our cloud-based Social Operating Platform features patent-pending social ROI measurement and predictive engagement modeling.</p>
<p>Unified serves over 400 customers, including Global 2000 enterprises and their advertising agencies, from its offices in New York, San Francisco, and Chicago. Unified is a Facebook Preferred Marketing Developer, a Twitter Ads API partner, and a LinkedIn Ads API partner.</p>",,http://api-images.crunchbase.com/assets/images/resized/0017/0903/170903v2-max-150x150.jpg,http://api-images.crunchbase.com/assets/images/resized/0017/0903/170903v2-max-250x250.jpg,http://api-images.crunchbase.com/assets/images/resized/0017/0903/170903v2-max-450x450.jpg,,,
123,/company/visible-measures,Visible Measures,advertising,USA,MA,Boston,Boston,/company/advance-publications,Advance Publications,public_relations,USA,NY,New York,Staten Island,venture,8/14/12,2012-08,2012-Q3,2012,"21,500,000",<p>Visible Measures is a provider of independent third party measurement solutions for Internet video publishers and advertisers. Their services help users measure video content consumption and viral distribution.</p>,,http://api-images.crunchbase.com/assets/images/resized/0000/3310/3310v1-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0000/3310/3310v1-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0000/3310/3310v1-max-450x450.png,,42.3536303,-71.0590483
124,/company/newsle,Newsle,web,USA,CA,SF Bay,San Francisco,/company/advance-publications,Advance Publications,public_relations,USA,NY,New York,Staten Island,series-a,10/29/13,2013-10,2013-Q4,2013,"1,849,997","<p>Never miss an important story about a friend, professional contact, 
or public figure you care about.</p>
<p>Newsle is a web application that allows you to follow real news about your Facebook friends, LinkedIn contacts, and favorite public figures. While there are already “people search” sites and social news aggregators, Newsle does two things that haven’t been done before:</p>
<ul>
<li>Finds real news about–not by–your Facebook friends and LinkedIn contacts (no tweets, no statuses, no “social noise”)</li>
<li>Combines this with news about public figures you select, in a single newsfeed</li>
</ul>
<p>We’ve developed sophisticated algorithms to disambiguate between people with the same name, to evaluate the importance of news articles, and to optimize your newsfeed as you rate and interact with articles. You can adjust the amount of news you see about each person you’re following and sort your newsfeed by date or importance. This makes it a unique way to discover news that is relevant to you personally, but that you wouldn’t otherwise see.</p>","friend-news, news-about-your-friends",http://api-images.crunchbase.com/assets/images/resized/0011/7213/117213v2-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0011/7213/117213v2-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0011/7213/117213v2-max-450x450.png,5,37.7749295,-122.4194155
125,/company/gigya,Gigya,enterprise,USA,CA,SF Bay,Mountain View,/company/advance-publications,Advance Publications,public_relations,USA,NY,New York,Staten Island,series-c+,9/19/13,2013-09,2013-Q3,2013,"25,000,000","<p>Gigya’s Connected Consumer Management Suite enables the world’s largest brands, including Pepsi, Verizon and ABC to understand and connect more closely with today’s mobile and socially connected consumers. Our technology helps businesses access, consolidate and manage permission-based identity and behavior data, while providing deep customer insights that turn data into action.</p>
<p>Through products like Social Login, Registration-as-a-Service, Social Plugins and Gamification, Gigya provides clients with the rich data, intelligence, and tools needed to reach consumers with the right messages, on the right platforms at the right time. Gigya drives user acquisition and engagement for 700 enterprises and reaches 1.5 billion unique users per month, ensuring that today’s businesses stay relevant in the age of the connected consumer.</p>","game-mechanics, gamification, social-plugins, social-login, facebook-graph-api, facebook-connect, opensocial, openid",http://api-images.crunchbase.com/assets/images/resized/0000/1714/1714v12-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0000/1714/1714v12-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0000/1714/1714v12-max-450x450.png,230,37.43938,-122.158804
126,/company/urban-compass,Urban Compass,web,USA,NY,New York,New York,/company/advance-publications,Advance Publications,public_relations,USA,NY,New York,Staten Island,series-a,9/25/13,2013-09,2013-Q3,2013,"20,000,000","<p>Urban Compass is a tech-driven real estate brokerage that puts technology at the fingertips of its agents and clients to help find the the perfect place to live.  Urban Compass offers a real estate platform that empowers agents and clients to collaborate on a home search that is not only smart, but enjoyable.  Urban Compass is currently the only real estate company to offer a mobile app exclusively for its agents, which enables them to provide highly effective client service.</p>
<p>(https://www.urbancompass.com)</p>","hyperlocal, urban, mobile, real-estate, nyc, apartments, nyc-real-estate",http://api-images.crunchbase.com/assets/images/resized/0022/5685/225685v3-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0022/5685/225685v3-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0022/5685/225685v3-max-450x450.png,,,
127,/company/newsle,Newsle,web,USA,CA,SF Bay,San Francisco,/company/advance-publications,Advance Publications,public_relations,USA,NY,New York,Staten Island,series-a,11/8/13,2013-11,2013-Q4,2013,"200,000","<p>Never miss an important story about a friend, professional contact, 
or public figure you care about.</p>
<p>Newsle is a web application that allows you to follow real news about your Facebook friends, LinkedIn contacts, and favorite public figures. While there are already “people search” sites and social news aggregators, Newsle does two things that haven’t been done before:</p>
<ul>
<li>Finds real news about–not by–your Facebook friends and LinkedIn contacts (no tweets, no statuses, no “social noise”)</li>
<li>Combines this with news about public figures you select, in a single newsfeed</li>
</ul>
<p>We’ve developed sophisticated algorithms to disambiguate between people with the same name, to evaluate the importance of news articles, and to optimize your newsfeed as you rate and interact with articles. You can adjust the amount of news you see about each person you’re following and sort your newsfeed by date or importance. This makes it a unique way to discover news that is relevant to you personally, but that you wouldn’t otherwise see.</p>","friend-news, news-about-your-friends",http://api-images.crunchbase.com/assets/images/resized/0011/7213/117213v2-max-150x150.png,http://api-images.crunchbase.com/assets/images/resized/0011/7213/117213v2-max-250x250.png,http://api-images.crunchbase.com/assets/images/resized/0011/7213/117213v2-max-450x450.png,5,37.7749295,-122.4194155
128,/company/row44,Row44,network_hosting,USA,CA,Los Angeles,Westlake Village,/company/advanced-inflight-alliance,Advanced Inflight Alliance,,,,unknown,,venture,6/11/12,2012-06,2012-Q2,2012,"45,000,000","<p>In 2004, John Guidon and Gregg Fialcowitz identified an opportunity with Hughes to leverage its global satellite infrastructure to provide inflight broadband services. In their view, current services available aboard flights were subpar at best due to both reliability and availability issues, and as technology entrepreneurs, John and Gregg had a vision of doing much better.</p>
<p>The name Row 44 was actually the brainchild of John. On one occasion, during his many flights as a college student, he had the rather unpleasant experience of sitting in row 44 on an aging DC-10 airplane. What made this particularly memorable for John was the combination of sitting by the lavatories, under the third engine, in a tiny seat amongst other tiny seats. In his view, if the person sitting in a row 44 type of seat can have an enjoyable flight because of inflight entertainment, then Row 44 will be doing a stellar job.</p>
<p>Today, Row 44 is the most widely deployed satellite-based inflight WiFi service, now deployed on more than 450 plans globally. The company’s growing list of airline partners includes Southwest Airlines, Norwegian Air Shuttle, Icelandair, Mango Airlines, Allegiant Air, Transaero Airlines and UTair Aviation.</p>","in-flight-broadband, air-wireless, commercial-airline",http://api-images.crunchbase.com/assets/images/resized/0001/8886/18886v1-max-150x150.jpg,http://api-images.crunchbase.com/assets/images/resized/0001/8886/18886v1-max-250x250.jpg,http://api-images.crunchbase.com/assets/images/resized/0001/8886/18886v1-max-450x450.jpg,,34.143152,-118.80146
129,/company/sols,Sols,web,USA,NY,New York,New York City,/company/advanced-laser-materials-alm,Advanced Laser Materials (ALM),manufacturing,USA,TX,Austin,Temple,venture,12/19/13,2013-12,2013-Q4,2013,"1,753,219","<p>Sols are next generation orthotics. They are developing all-in-one process to prescribe, generate and sell corrective orthoses at a fraction of the price and lead time currently available.</p>","medical-devices, fashion, health-and-wellness, 3d-printing",http://api-images.crunchbase.com/assets/images/resized/0038/8903/388903v1-max-150x150.jpg,http://api-images.crunchbase.com/assets/images/resized/0038/8903/388903v1-max-250x250.jpg,http://api-images.crunchbase.com/assets/images/resized/0038/8903/388903v1-max-450x450.jpg,,,
